household_id,city,occupants,income_bracket,home_size_sqft,has_solar_panel,daily_kwh,thermostat_setting,avg_temp,month
9dcc4726-f0f5-490c-8248-56f835a4eb5c,Port Elizabethshire,5,Low,1792,0,35.43,70.0,18.9,3
7f5dfaef-01d4-4c86-9fa4-b42640959805,Jessicahaven,5,Medium,2176,0,34.25,74.0,26.4,12
0eb95670-bc16-445e-b452-54adad90e8db,Dawnstad,3,Low,2062,0,38.856,74.0,18.1,8
fcfa60a0-1f4e-4360-bc8a-b662495484cd,Loriborough,1,Low,1927,0,28.11,63.0,32.7,10
a57c0caf-2ef4-4abc-b272-3936c118f7d3,New Robertville,1,Medium,1706,0,46.28,75.0,23.5,11
d67b55db-afe4-4e4d-8f38-450b2f40b43a,Gordonton,3,High,1852,1,33.936,69.0,34.0,7
60a7a0b6-c012-44f9-b6bd-17198e98675d,Spencerberg,3,Low,888,0,39.804,61.0,28.2,8
305ed099-58b8-40d5-a9e3-1da90bad8c31,East Lisamouth,3,Medium,2386,0,42.73,71.0,31.7,1
8606d99e-c92c-4d69-877e-d8dec8847665,Garyborough,4,Low,1163,0,40.34,67.0,18.6,4
85657416-e037-4933-826b-d017fe3074a5,West Spencerchester,1,Low,2994,1,34.62,76.0,32.1,6
bfffac7f-f4ef-4eab-8c77-69e94d7505c7,East Charles,4,Low,1113,0,25.62,64.0,18.8,9
62440c2c-c2b5-41b8-b848-6398e80b3b55,South Brett,3,Low,1347,1,44.57,78.0,34.5,2
8fdec298-4f78-4b9d-ab0d-2a6063f230bc,Josephfurt,1,Low,1595,0,55.428,70.0,20.6,8
6bdac490-800c-4dec-8ea3-faa8afb7a473,Paulberg,4,Low,2329,0,48.54,76.0,28.7,5
141ebbb8-d050-4355-b1df-526994843fde,Jackfurt,4,Medium,2309,0,20.45,65.0,25.9,1
d2d6d9bf-9423-42b1-905c-5fed5a47a152,East Steven,3,Low,2948,0,36.93,71.0,24.6,3
b86fd9ff-3668-4d0c-8d75-eff0e8c4b90d,Brandistad,1,Medium,906,0,41.99,66.0,23.6,5
c43f6d01-d079-4452-aa7f-fb5e5d3bd531,Weeksfurt,3,Low,1656,1,36.36,75.0,22.7,3
9d0f3326-825b-4fdb-858b-e2b3ed113909,East Ethan,1,Medium,1090,1,49.296,62.0,21.1,8
382f08f8-24d9-4cb1-b289-4e2c3300fd31,Laneside,5,Medium,2172,0,24.48,71.0,26.9,5
6bb72c26-dc02-461d-8a13-6411f67f114b,Lake Bradyshire,2,Low,1416,0,24.768,67.0,34.7,6
9ba99694-b3c8-42c4-b0a3-5e120e53d55d,Jodyville,2,Low,2556,1,23.42,62.0,28.4,11
66f8a810-b7b2-48d6-aa70-29344bd141b9,South Vickihaven,2,Medium,2050,0,31.84,74.0,30.1,1
804d91ea-bc38-44ef-8bda-40c5d226a3c7,Nathanielland,3,High,1776,1,19.5,65.0,28.1,8
4cee34f3-7f44-407b-abee-2b2b21878149,Tylerland,5,Low,2836,0,55.26,67.0,25.3,6
eac13af4-34d6-49eb-a1b6-be913ca18566,Hernandezburgh,1,Low,2411,0,27.276,71.0,31.3,6
e2d94994-4c6e-4d44-be63-09bcc007edde,Jessicachester,4,High,2590,1,27.2,72.0,21.5,2
d143014c-43fa-4b8e-b0a2-93da2679416f,Douglasbury,1,Low,1667,0,48.53,76.0,20.5,4
32a766b2-effd-41d6-8c57-64646c645878,Phamview,4,Medium,957,0,34.9,76.0,22.7,4
d08a5caa-8a1a-4075-925f-192f23d1d4db,New Jessicastad,1,Low,1127,1,29.424,73.0,26.6,7
746e7033-f006-47a7-8f14-c367b4e2cf77,East Josephfort,5,Low,2277,0,29.35,75.0,15.0,3
354e5ef7-a712-4bb6-acc7-d0df7442cb23,Wardberg,4,Medium,1669,0,38.42,70.0,31.7,5
9f7634e0-14cc-43e3-8eca-5281b8416ef9,Randyfurt,3,Medium,1930,0,19.82,65.0,21.1,3
24c9c664-5f7c-4317-a677-511a3496234b,West Stephanieside,1,Low,1040,1,56.832,69.0,27.0,7
2f773830-a461-4e12-bcb1-bb26da81e39d,South Laurenville,1,Medium,2187,0,37.11,66.0,16.0,1
324e4ca1-6801-4c00-9c47-3de223342f8e,Emilyburgh,4,Medium,2548,0,40.22,68.0,23.6,4
cefe9cab-ca89-4c8b-b13a-fd8cec9d6e51,New Kristinborough,3,Medium,2356,0,35.6,69.0,16.4,10
824353de-e3e6-4f2a-a621-d7b78c56914d,New Megan,3,Low,2490,0,47.06,71.0,15.2,2
8688a97d-5920-4100-be13-55faa280419e,Michaeltown,5,Medium,2362,0,38.89,78.0,30.8,3
bd87af1b-bce6-44b2-a861-00cdbe9910ef,Humphreychester,3,Medium,1212,0,47.508,71.0,23.1,6
5fea768e-15aa-4db8-b4a6-8b7c6d7de074,Kellerport,3,Medium,2758,0,45.09,78.0,31.3,3
0a07b76a-8a89-4cd4-b986-e2295b303022,Petersonside,3,Medium,1368,1,45.35,74.0,21.7,11
073d1c78-65f3-4cf9-b24b-aa9b98ffe5a4,Port William,2,Low,2454,0,24.576,79.0,28.0,6
6c127db8-205e-4265-ad94-bbce6025ed8e,Johnsonstad,5,Medium,2399,1,35.232,65.0,16.9,8
37a267be-c96a-46d0-995c-723cffb563d8,Patrickmouth,1,Medium,950,0,27.76,74.0,18.8,11
143dc317-0567-41ec-8ec3-81482a736270,Ashleyside,4,Low,2083,0,20.24,79.0,24.4,12
19e3f524-1360-42ef-971d-011626115fbc,Christinemouth,1,Medium,1055,1,45.19,75.0,23.8,2
0fb4739a-dd7c-4fe8-96bd-fd7581b4dd94,Lake Michaelshire,5,Low,2908,1,29.48,61.0,18.9,11
b9a5c975-6e75-47d4-bf29-997541bb40f6,East Harold,4,Medium,2595,0,35.928,77.0,32.4,6
90c23e2d-faac-43d6-ae07-e332a0c180e1,West Scott,5,Low,2220,0,21.78,64.0,20.7,2
a565b0bf-a424-4ccf-ab56-7a6346a27ce3,Port Jay,3,Medium,1985,1,49.0,67.0,23.5,11
48e96288-bddc-41a5-863a-291a0ff02555,Amymouth,4,High,1148,1,23.268,70.0,21.7,7
c8e055b9-b8b0-4ad8-91d3-b13951736faf,South Melissaport,3,Medium,2878,0,36.84,,34.9,12
90652134-72c4-47d1-a47b-e80e991bd4e4,Cherylport,1,High,2918,1,18.996,64.0,21.9,8
a200b06d-a080-4178-943d-ad3166a281ce,Lake Andrewshire,1,High,1196,1,23.78,73.0,20.3,9
e268a46f-4cc4-4928-8c00-c183b209944b,Smithview,4,Low,2849,0,48.467999999999996,69.0,33.1,6
7a2f2838-e487-4bb7-b5c0-7788df724d68,Beverlyport,4,Medium,1958,1,26.21,65.0,18.1,2
f85c5bfe-c04a-4830-bde9-2c3eec878c79,Youngton,5,Medium,945,0,47.736,73.0,33.4,7
16465a32-7f13-414b-af40-69dc7072f31a,Fosterton,5,High,1063,1,27.66,79.0,26.4,12
59f907c1-af85-41d0-b53d-bb62c78adb68,West Jessestad,3,Low,2134,0,50.97599999999999,63.0,19.5,6
d451fad3-d1ec-479f-85c7-6d4493a703e8,Johnsonfurt,4,High,1003,1,16.75,73.0,20.0,2
0d7c25d0-bfea-4edf-9225-f0a897c223f9,East Amy,1,Medium,2634,0,58.547999999999995,62.0,29.2,6
59b33b7d-7c82-469e-a1a9-623749064193,Port Jennifer,5,Medium,2906,1,38.34,77.0,15.8,11
88d80234-600f-4bb7-b998-8007c3227299,Lake Leetown,5,Low,1787,0,37.38,79.0,29.3,5
e60178a8-2038-4ed5-a98a-dd6a3019e98a,West Triciaside,1,Low,2147,0,45.44,70.0,21.2,9
a1727ce0-213f-4f80-a428-3f74b22b3baa,West Holly,5,Medium,2160,1,30.21,71.0,31.2,1
c86573ad-c81e-40b9-bae4-7b231b02580b,Carrieville,3,Low,2526,1,29.6,75.0,17.5,4
ac3fc108-9443-4d09-9edd-5f7017000fcd,South Cindy,4,High,2780,0,27.42,79.0,20.0,5
9910ed83-9c18-4cde-b0e1-3508cbda09b1,Elliotthaven,1,Low,2489,1,45.804,68.0,23.8,7
fcfc02a6-7aa6-4cbd-9abd-2391fcc94861,East Frederick,4,Medium,1707,1,26.8,70.0,32.6,10
709976d2-9a93-4e17-b70a-223b48c02572,Barneston,5,Low,1983,0,42.05,,20.7,11
24e094ef-9083-481d-8fc1-2262b5e26f9e,Zacharyfort,5,Medium,2058,0,44.07,68.0,31.9,10
0138558b-78f3-4c9c-873c-a66517437477,East Johnview,1,Medium,2276,0,43.812,,17.0,8
eaff6401-ff28-427f-99e7-0c04eb387285,West Rebeccashire,3,Low,998,0,33.91,68.0,18.5,3
7c2cb272-4ea9-4091-b9c0-4917eff67068,Hernandezmouth,2,Low,2300,1,33.96,60.0,18.2,7
3865b7b5-cbe9-42a9-9fae-ebd440e1a314,Josephmouth,1,Low,1856,0,57.168,63.0,27.3,7
dd4f6490-85ca-4982-9b3d-624070e45de6,Jamesview,2,Medium,1912,1,43.17,65.0,22.8,5
cb83ba6c-4312-43a9-be64-83c3fe9c4bfe,Nicholsbury,2,Medium,2060,1,33.99,70.0,32.3,4
60355b6a-7988-4c2a-816e-41672682524f,South Joseborough,3,Medium,1983,0,39.43,76.0,24.7,11
6bde9d60-234a-4962-a4c9-6daa3192f976,Shepherdbury,2,Medium,2655,1,30.15,60.0,31.8,10
91a9c4d0-2e2b-49cd-887e-f9c275557f5f,Robertmouth,2,Medium,2113,1,21.96,73.0,19.8,10
7688de3b-e51e-40a6-94ee-be5723ef3c21,Alexanderchester,3,Low,2702,0,26.65,76.0,33.6,9
20fa1cb9-3a77-454c-88d9-352effe8324c,South Martinside,2,Low,1377,1,26.544,76.0,27.7,6
0e00c83f-2b21-441d-b31c-10a8a1bc7d0f,West Lancefurt,2,Low,1134,1,34.72,68.0,25.1,1
5aa44a48-813c-4972-9224-4f1ef25b7238,Joannemouth,2,High,1820,0,28.4,69.0,27.2,5
11cd6144-4700-4ae4-91fa-35039ec80d75,North Amberside,1,High,2146,1,20.88,77.0,33.3,5
64797884-cbad-4f37-b47e-75d4b6d90c34,North David,1,Low,2762,0,42.624,68.0,21.9,6
2a21127a-4cd9-49d6-9108-60f5b8b3bf37,Millerhaven,1,Medium,1410,0,23.08,72.0,19.9,10
8f09ef23-7228-4839-bbb6-4e9b073f3d46,Ronaldville,3,High,1128,1,26.23,70.0,19.9,5
693b622f-dd7f-4eda-a424-7decbd71d1d1,Mistymouth,5,Medium,1346,1,25.848,61.0,34.5,6
0c293435-d584-4bbf-b598-8c2bcd4eeed3,Lake Noahview,2,Low,1138,1,46.12799999999999,63.0,21.7,7
560b4fe1-fa5d-4858-87c0-7f1b89146a5f,Port Justinchester,2,Low,1606,0,33.07,70.0,32.7,4
0e0a15c5-6688-4788-83c0-cc8f955795e7,New Matthew,3,Medium,1833,0,24.62,68.0,17.7,9
2da2e406-a40a-48db-baa9-1cd4ec023f9a,Port Brandon,2,High,1229,1,21.456,,23.6,8
272053b7-6ea2-4898-b313-8a4168228bbf,Port Peter,1,Medium,2330,0,52.104,76.0,27.4,8
4800bbec-7d54-45b3-9a27-2a712f6ce982,Jasonchester,5,Low,1605,0,32.55,61.0,34.3,9
bc8ebc3f-8673-4d4a-ad82-38ad4c859263,Clarkmouth,4,Low,2496,1,30.6,73.0,28.5,3
82888feb-df17-4290-b469-659f372b9ba2,Paulfort,2,Medium,2412,0,22.94,79.0,15.0,11
695b969f-3a62-47c0-84a5-236c74d45cd5,Dicksonport,1,High,2882,0,21.54,68.0,30.2,9
c7b41436-326b-4cdf-bb4d-bc0d450f7392,Moniquehaven,4,Medium,2798,0,45.49,63.0,28.0,2
aa02dbee-65bf-405e-bea3-1a7e84d817f8,West Danielbury,5,Medium,1356,0,37.4,64.0,18.7,10
7d54537c-d515-40df-87e9-3eaa57901a84,South Jamesburgh,4,Low,2485,0,24.85,76.0,27.4,1
6dd2d589-7f1f-4afa-bc6e-883ace94f141,Sarahmouth,1,High,1290,1,35.04,72.0,33.5,8
381d9a8b-76b9-4217-927f-12054b3c0595,Hillview,4,Medium,2403,0,25.212,73.0,15.1,8
c227df59-13f6-4dc0-b48b-d0cfd84039d7,West Kelly,3,Low,1053,0,45.51,77.0,34.5,10
9e8316b4-ade1-4e64-9a39-587ac798d156,Lisafort,4,Medium,816,0,57.072,68.0,20.9,7
ac995ab7-d560-4d34-b3bc-f8c2f6ccf27a,New Markberg,2,Low,1060,0,36.15,69.0,27.2,1
2ec1b5a5-e512-4b72-9d3e-1d4085658393,Cameronview,2,Low,2648,0,57.3,71.0,20.6,8
472f2870-b1ed-4494-bbb6-690ca4a8ca14,Collinston,3,Low,2079,0,22.33,,29.6,12
c77e8056-62bd-4cef-aa9d-0aac8de7a287,Jamesfort,1,Low,2686,1,26.19,71.0,25.3,9
dd328fed-4079-4dd4-b492-3474119e4432,Port Thomas,2,Low,2247,0,29.29,69.0,20.3,1
9a582fd4-dd67-4730-87bd-9a9114970ab8,Jesushaven,5,Medium,1300,1,43.29,65.0,25.1,1
38f242f7-5dca-49f3-996d-ba820f135bf8,South Ashleyburgh,2,Medium,1815,1,34.11,68.0,22.0,1
87fecda6-5f05-4f2b-97c5-e169327ed9e3,West Michelleton,2,Medium,2854,0,30.12,79.0,20.0,11
6f43fc19-cbe2-49d0-967c-9fb30e0860a5,West Edward,1,Low,2022,0,24.58,73.0,26.9,4
51807c2b-1aa1-4471-8af8-2265bfa3fd5e,Lake Richard,4,Low,2839,1,44.64,73.0,27.8,5
77a15fc2-e5f7-49dd-8ce8-b2587e3739d1,East Karaport,2,Medium,2485,0,24.348,72.0,17.8,8
9bf7ca52-6c86-436d-9846-67531d383265,Garnerchester,3,Low,2899,0,30.32,63.0,33.6,12
5bc71306-ab08-4b61-8fef-f7f1db0b7217,Rogersland,4,Low,2042,0,31.836,66.0,15.1,8
b8535059-c754-4884-b40d-dcd7ecd2f378,Lake Gregoryshire,5,High,908,0,18.947999999999997,,20.5,6
44a51838-a1b4-435b-a44e-ceb302ccf6eb,Jessicaview,1,Medium,1720,1,30.839999999999996,63.0,21.9,7
3ad71d52-c73e-43c6-9444-02b795002e10,Spearsview,5,High,865,1,16.94,,16.3,1
d0970317-8a0c-4833-95b5-0c7d94187256,East Meghanfurt,4,Medium,1001,0,39.6,61.0,16.8,8
d8fcc6d4-d27a-499e-96f3-791c25593e83,Oconnorville,4,Low,2617,0,34.72,79.0,31.9,12
3b6742d5-752b-4b08-971b-9fcb98526154,Port Kimberlyview,4,Medium,1013,0,50.76,,22.2,6
0c47e43f-2c5d-47f3-a97e-165665a904e1,Meyersport,5,Low,2915,1,47.56,67.0,22.3,12
8ffd080d-fa1e-4b32-9b83-a259a7f32fb3,West Christina,4,Medium,1126,0,23.68,79.0,28.8,1
18b3d227-87d3-4da8-a448-0d26a6e6fb3d,Brentberg,5,Low,1873,1,22.89,68.0,29.5,10
f435fb63-bdbc-418a-8349-1b8cb2b0244d,North Crystalburgh,4,High,1840,1,17.08,62.0,29.2,5
d960a4c0-fe5a-46d8-8e45-e259e5decfcd,Johnland,3,Low,1322,1,36.32,77.0,24.4,9
f783f352-4b0a-4844-a0ac-6254bf3ab33d,Valdezland,4,High,1787,0,22.99,79.0,29.1,1
380b5279-cfbb-4537-938c-63b083220fb1,New Mario,5,High,1803,1,19.62,72.0,33.5,10
800e799d-4e33-4206-9748-1ecfc48687d7,Port Annafurt,2,Medium,1303,0,36.07,70.0,17.7,3
7ee0a93f-7818-410c-869a-9d4608a8f39a,West Justinburgh,4,Medium,2048,1,42.81,79.0,26.5,12
43880112-d9bc-491b-97f2-d5e49df8fd2f,Hineshaven,2,Medium,1555,0,37.104,69.0,32.6,6
2fc23d63-77c5-44fc-9187-bd40f1c225f3,Wayneborough,3,High,2141,1,24.02,72.0,34.3,2
9d016b4b-5c59-433e-a195-8d0bc935e947,Tuckerfort,1,Medium,2667,0,44.74,62.0,16.8,10
f5755a23-94ff-4598-8505-367c9b4d0798,South Amanda,3,Medium,2714,0,27.03,62.0,34.0,10
2d6378ce-9d27-4131-adb1-7f2c52efe729,Nelsonmouth,4,Medium,2181,0,31.03,79.0,29.5,5
a6517054-6e0c-4de5-b7b4-3d6a19820ea9,Tanyaburgh,2,High,2306,1,22.49,79.0,29.5,9
a6926eae-0e81-497e-bcb3-304037ce0282,Dawnside,2,Medium,2252,0,36.12,76.0,18.0,5
fbd4382b-0024-4b5a-a672-6e962adf767e,East Darylfort,5,Medium,2320,0,46.42,71.0,26.5,3
0345a94c-609a-4362-a593-1ee9313a6025,Masseymouth,2,Medium,2394,0,19.92,72.0,22.2,5
6c33b1a0-9d0c-4123-b92a-838f5d197213,New Jack,5,High,2687,0,35.784,75.0,26.7,6
5dd780c4-bb78-4f93-b4ac-221e9ec3ff44,South Cameronmouth,1,Medium,2123,0,46.27,78.0,29.7,9
dde24b76-544b-411a-92e1-b44d52669101,West Michael,4,Low,2931,0,41.940000000000005,66.0,18.7,6
b3641ba8-3785-42bd-b3fe-2548fcb58d4f,Lake Steven,5,Medium,2452,0,29.6,66.0,18.1,2
ab26cf9b-7da2-4550-b357-042bcecf4a91,Gateston,1,High,2143,1,23.69,76.0,22.1,5
7bf505f3-836e-4e16-b10d-49d6d1ca41e5,Williamschester,2,Medium,2178,1,22.01,74.0,27.8,12
53626994-bfc7-496a-889e-be0a3eb41805,Stevenside,2,High,1808,1,21.97,63.0,28.5,9
4437caca-1abb-49dd-9e0a-04b696f96d6e,Robertport,1,Low,2117,0,46.35,72.0,27.2,10
37148e84-5ba6-4d14-9ed8-b37b8ea81992,Riosville,2,Medium,1338,0,29.27,76.0,32.0,11
f35cde44-5056-45fa-8cde-bd006417bfcc,Aprilburgh,1,Medium,816,1,43.82,60.0,29.7,11
17b19bba-961c-4d97-a13e-300cd5f64d03,West Mark,5,High,1374,1,21.14,67.0,25.1,1
a9bb87ef-f696-4579-8b2f-268cb443b3fa,Soniastad,5,Low,2602,1,52.943999999999996,77.0,24.7,8
b86fc7d9-663f-48ee-867c-2814474d307c,North Eric,1,High,1862,0,27.76,75.0,31.0,5
5c27389e-4c57-43a4-ad35-add0c7ae65c9,Williamsmouth,5,Medium,929,0,40.163999999999994,75.0,32.7,7
e40d1a7c-410f-4af8-bf2b-64428f381e3f,New Crystalborough,5,Low,2962,0,36.01,68.0,32.0,12
6a2ab722-2bf2-4cf3-b8f0-4acb0d7e7493,Lake Melindamouth,5,Low,2273,0,25.31,76.0,24.9,11
4ba52339-1fdf-460c-91f3-da91751e538f,Chenville,3,Low,1749,0,24.21,68.0,26.6,4
152df8b0-8d9f-4913-82e3-67c1aeb65f62,Gonzalezfort,4,Medium,1868,0,41.72,76.0,30.7,4
cba8ece7-6f9b-4554-bd01-49a7132ed304,Laurahaven,2,Low,1015,1,55.09199999999999,69.0,26.6,8
ea4c06b7-4988-4fb0-805d-9a359510fb6b,Elizabethfort,3,Low,2423,0,41.29,74.0,19.5,12
b836bfe5-9fea-4ce5-ac50-24c53976d091,Brendaland,5,High,2238,1,29.94,67.0,32.7,9
69bab484-f42d-4ad1-8149-903c6eb4e02b,South Joshuaton,1,Low,1802,1,47.15,76.0,24.9,10
6f2135fb-2fdc-492b-b32b-113a518d5fcd,West Darleneshire,5,Low,2746,1,43.04,67.0,34.6,1
f7d15d83-bf19-4f8f-b356-f55da0966d1d,Dawnstad,4,Medium,2263,0,55.848,76.0,26.1,6
70ec1786-d4a2-4fde-b889-936b4e4ba1ce,Ruizton,5,Medium,1416,1,24.61,72.0,22.7,2
6b1fe0b4-7d56-4f60-8926-3b880f53303b,Port Joseph,1,Medium,2669,0,41.88,67.0,19.3,10
5dc407fb-02ec-4ac3-8400-3dff1b11f3d4,Swansonhaven,4,Medium,1100,0,42.05,61.0,21.9,12
7e7422d2-eaa1-4127-9525-864362fd7ea8,West Matthew,5,Medium,1784,0,24.76,74.0,19.4,3
c57b3a3f-efd2-4a38-b457-29a151a32a70,Port Eric,4,Medium,1994,0,46.54,65.0,33.4,9
b1d8039c-fa3e-4436-87c8-2ee07d59c89b,Kevinstad,2,Low,1205,0,24.252,67.0,27.0,7
183e560b-3ef2-4758-b84d-5adc5ed0eb3f,Dunnshire,2,Low,960,0,32.41,62.0,31.4,3
24976948-e476-4389-bd97-04865c17ebef,East Anna,5,Medium,2618,0,21.12,75.0,19.2,10
2dcdb51c-1c3c-4d41-afba-1407855d88d3,Goodmouth,4,Low,2375,0,35.72,61.0,16.2,11
24ead10f-1b68-4332-b477-d4cbf7b96a30,Nicolehaven,1,Medium,825,1,32.37,69.0,23.4,12
dbe9e54c-0c1c-4fa9-ad37-12e027cb5bcf,North Kimberlybury,5,Medium,882,0,39.15,62.0,33.7,5
d3e2798f-66f2-4b0c-b30b-88d6884c5461,New Shane,2,Low,972,0,53.424,70.0,17.3,6
28a76421-4a2a-444d-8d9d-792efc9413ec,Phyllischester,2,Low,1798,1,51.756,74.0,30.8,6
b4fe6b91-dc33-4403-b61d-529b44b00164,Ronaldmouth,5,Low,2508,1,40.42,61.0,16.2,9
16e27655-ac99-4341-af9d-924aabc223ca,Reeseberg,4,Medium,805,1,23.6,68.0,18.3,1
6ff1a58b-69ec-480d-a702-ca8230597744,Lake Robinfurt,2,Medium,1324,0,31.64,78.0,29.6,12
ffd4b481-e046-4924-b475-a110960c9a43,Port Sarah,4,Medium,2910,0,44.04,,19.2,2
d9ac2c14-5e26-424f-87b8-55af47efca37,North Patricktown,2,Low,2845,0,40.57,60.0,15.4,11
fe4689cc-12d2-469e-ac7d-d0433b4f2a18,North Pennyview,2,Medium,1560,0,48.19199999999999,67.0,19.4,7
c7f7ead7-cac5-4ebd-a0ba-1d33b8107254,Frazierland,3,High,1004,0,24.16,60.0,29.7,11
3ea54dad-da85-48c1-9c4f-c02c179b06a7,Williamsshire,2,Low,1696,0,29.92,70.0,25.6,4
e79154ec-c125-48ec-8ee9-3a0b56252e83,Patriciabury,1,Medium,2588,1,58.416,75.0,25.9,6
6c5ab831-bb1d-4572-a7bd-2a019a80803e,East Jessicafort,5,High,2887,1,26.57,66.0,23.2,9
17a56990-3365-4fa1-b1c7-05371faa718f,Lake Sheila,5,Low,1988,0,25.39,74.0,17.9,9
fad9d00e-a7e4-41d9-b784-c995753774ec,South Ashley,4,Medium,2835,0,37.23,66.0,19.3,4
a52d6a24-741a-491f-8eab-c5f3df4d73da,Brownport,2,Low,2352,1,42.815999999999995,65.0,18.7,7
0ccd8e2e-8566-403c-bcf1-4974e4e26e89,Matthewside,1,Medium,1676,0,33.68,63.0,29.1,3
29b1161a-10e1-47a0-8777-6ade144c4fd8,North Robert,4,Low,1624,0,33.64,63.0,31.9,3
bac96667-bb4c-41f8-b68e-fede9ca6db43,Reidfurt,3,High,2282,0,26.04,69.0,19.8,4
33b8fc21-d5a6-445a-af1f-454894c58695,Jenkinsfurt,4,Medium,2616,1,46.74,78.0,18.5,5
28e306b5-5759-40e9-b815-43292955ae54,Philliptown,4,Medium,1901,1,47.22,69.0,20.0,9
2e79dcf6-f6b2-4d20-aeeb-4e22ace7bf77,South Aaron,2,Medium,1638,1,46.43,71.0,33.8,12
f0ccda3c-427e-4215-a47b-93e3a7195ede,Joshuaville,3,Medium,1399,0,40.76,79.0,19.3,2
a7cea938-5ea2-48e6-a051-e4b1d5c4a241,New Christopher,4,Medium,2761,1,19.73,68.0,28.8,1
167a271a-87fd-4142-9ec9-7eac7e59dddf,Pattersonview,1,High,1737,1,16.57,66.0,17.3,11
e1ee7dec-0e39-4667-8fa6-f13a224b364f,Lake Nicolebury,1,High,1224,1,19.29,60.0,28.2,1
d72915ed-196c-4198-937c-d21891e6cd23,Stephanietown,5,Medium,2937,0,46.58,79.0,19.9,1
c6ac8414-8dc9-40ae-bb05-bfd41f8ee182,East Joville,3,High,1796,1,19.7,65.0,31.7,9
a9277b84-9d94-416c-8d3f-567c58475e54,Bentonberg,3,Medium,2067,0,39.204,75.0,15.5,7
60be9ea2-5314-49b3-a21b-e8372cd88ac0,Smithview,5,Medium,1221,0,29.96,75.0,25.0,2
15e7de78-7c2f-4015-bcb4-cefe84a81354,Lake Patrick,4,Medium,2005,0,29.69,61.0,28.3,12
5ccdb562-55cb-40fa-a354-411bcb8835c9,Lake Allison,3,Low,2457,0,45.144,62.0,29.9,6
d1dbccf2-cd7f-4a1a-830e-ac9c0cc0ccc6,West Stevenport,1,Low,2900,0,34.14,78.0,33.0,6
83daa771-a02d-4622-80fd-45cab4d821a3,New Michaelburgh,1,Low,1813,0,47.23,65.0,27.5,4
0dc4e7cd-5180-4adb-b75d-990eeb77471b,Port Heather,2,Medium,1484,0,32.36,69.0,17.6,1
d549eedc-1894-487e-a306-0022fc2dc2b5,Herringport,3,Low,1092,0,49.74,67.0,29.5,5
5efa1c4c-2eae-4bc1-ad88-6742d15faf21,South Cynthia,4,Medium,1877,0,27.791999999999998,60.0,25.6,8
24712b15-1fd4-439b-94fa-fc4b5305ba06,New Amandaview,5,High,815,0,24.85,62.0,17.0,1
2bc262b1-592c-4bb5-b606-9ad69ec05458,Melindabury,5,Low,975,0,35.55,60.0,17.8,1
34c75aba-18de-41c4-8c00-320969009abe,Pachecofurt,4,Medium,2363,1,45.57,67.0,31.6,12
20de57d8-e365-42ec-aed3-c81260465871,Susanville,2,Low,2229,0,31.29,66.0,26.3,2
149a1b28-88e7-4efc-b335-232035d2fbfd,Port Karen,5,Low,2290,0,53.24399999999999,70.0,18.2,7
f0eca478-0ef7-4a51-b0ad-386ad1a3c13a,Port Evan,3,Medium,2703,0,39.624,,30.8,8
91211c5e-382e-4777-92ba-b81c012d141e,Martinezland,2,Medium,928,1,45.28,79.0,26.7,11
2c61aa5a-aaae-431f-9053-29e9d6109355,South Geraldmouth,3,Medium,1683,0,33.395999999999994,70.0,18.3,7
eb055bbf-ba3e-4d66-a5b9-3a24de3d4432,Karenton,1,Low,2067,0,33.97,79.0,24.0,4
64ea124c-fb25-4a7d-8321-6d84ac435f3b,Sanchezfort,2,Medium,1225,1,27.99,76.0,33.6,1
d773c95a-2ba0-403f-aeb8-60b4fdf74aac,Yatesbury,5,Low,1549,0,26.81,73.0,30.0,9
33ae6793-be4f-4f6c-8988-3e5d003dded1,New Josephborough,2,Low,1543,0,32.57,,22.7,9
26ed775f-e2a7-4059-aad4-551db9bcb465,Seanberg,2,Low,1826,0,37.032,60.0,15.1,6
1c641d5b-414b-4636-b647-ad407cb1586f,Karenbury,2,Low,1278,1,42.78,64.0,19.5,1
d287f789-a9de-4ab4-8f23-13545b06e469,North Daniel,2,Low,1775,1,48.672000000000004,61.0,18.6,8
9b9cbae6-6fd7-4389-8432-1566ac336929,Port Tony,3,Low,843,0,31.0,69.0,22.6,5
7bd1a7c1-8116-4abd-9055-64e5e4ec0f87,East Ambershire,1,High,1746,0,34.62,77.0,32.7,7
fdc53693-6f21-4b3a-97f6-6380a1af5857,South Laurie,4,Low,2359,0,49.7,68.0,18.6,11
646c95e0-440d-4304-bbc0-098f865d95f9,South Catherine,2,Low,2739,0,46.64,77.0,16.0,9
26eefaf8-d5b0-481f-b1df-3c20162b96f1,New Caroltown,5,Low,898,0,36.83,64.0,17.6,5
ec717367-ee2d-4507-b3f0-8176b9829f1a,Gomezborough,2,Medium,970,0,40.416,71.0,23.9,6
74f9553b-395f-4062-9de3-5910de4b2dca,Dannyville,5,Low,947,0,29.17,75.0,16.3,5
d7bb8b4b-95a0-42f4-b749-76bf3a3d4c68,New Richard,3,High,2970,1,24.38,61.0,26.1,2
8dd6945d-6eae-4889-a881-30d647c15a5a,Port Charles,5,High,911,1,17.79,61.0,20.5,1
9f972e07-3ce1-421f-8534-908288628970,North Michael,4,Low,1822,0,43.788000000000004,,22.5,7
015de409-b231-4fad-95cc-90669fdfcb42,Reevesfurt,1,Medium,867,1,37.32,,18.1,3
